	Orthogroup	Cr	Cr.expr	Crdist	Cs	Cs.expr	Csdist
8214	OG0019172	MSYJ140420.1	82.1826	-340	Cs9g03820.1	119.993	16481428
8215	OG0019173	MSYJ283500.1	0.0	-991	Cs1g06640.1	0.8340629999999999	22170008
8216	OG0019175	MSYJ231290.1	0.0	961841	Cs5g05560.1	0.0	30452472
8217	OG0019176	MSYJ278840.1	5.89763	0	Cs1g25870.1	3.28035	-49
8218	OG0019178	MSYJ000540.1	0.12449400000000001	626935	Cs3g03960.1	1.76385	24209106
8219	OG0019179	MSYJ028090.1	19.4424	0	Cs2g20850.1	0.06432719999999999	342
8220	OG0019180	MSYJ002480.1	28.2639	102694	Cs8g10260.1	75.0808	13500502
8221	OG0019181	MSYJ135290.1	164.31799999999998	0	Cs2g17090.1	134.208	0
8222	OG0019182	MSYJ219730.1	0.0	180	Cs5g30180.1	0.0	-350
8223	OG0019183	MSYJ119220.1	429.339	1069052	Cs6g22220.1	20.2505	-849
8224	OG0019184	MSYJ180860.1	12.6982	5805917	Cs8g12670.1	29.6635	0
8225	OG0019185	MSYJ123550.1	6.2428	398	Cs4g07310.1	1.61264	15277781
8226	OG0019186	MSYJ030420.1	16.9495	1420241	Cs6g10780.1	55.6989	-469
8227	OG0019187	MSYJ081750.1	5.5855	1684361	Cs1g04900.1	13.1712	24308717
8228	OG0019188	MSYJ121650.1	1.39551	1888898	Cs4g05400.1	0.162108	16672191
8229	OG0019191	MSYJ250750.1	39.6456	0	Cs5g34490.1	49.4407	0
8230	OG0019192	MSYJ283280.1	3.3918	270	Cs1g06410.1	6.721239999999999	22378981
8231	OG0019193	MSYJ017620.1	0.428256	0	Cs6g07640.1	0.0	11703383
8232	OG0019194	MSYJ113350.1	1.4046	-933	orange1.1t01712.1	0.0	716
8233	OG0019196	MSYJ032250.1	23.1118	-1134	Cs6g13070.1	17.4978	-863
8234	OG0019197	MSYJ020580.1	0.258729	771	Cs8g17340.1	0.0	770
8235	OG0019198	MSYJ170530.1	6.1643099999999995	0	Cs7g24790.1	3.28171	0
8236	OG0019199	MSYJ215380.1	0.0	-178	orange1.1t05658.1	0.0	-329
8237	OG0019200	MSYJ082630.1	0.0	0	Cs1g05820.1	2.13789	23195320
8238	OG0019201	MSYJ133710.1	163.373	-129	Cs2g12640.1	56.5702	21287372
8239	OG0019202	MSYJ148000.1	103.76799999999999	312	Cs4g19620.1	105.96	326
8240	OG0019203	MSYJ033780.1	15.0699	1144	Cs6g14570.1	11.2684	1086
8241	OG0019204	MSYJ156950.1	78.4202	0	Cs7g05630.2	122.34	27381401
8242	OG0019206	MSYJ010010.1	7.89358	843162	Cs3g12090.1	7.814360000000001	0
8243	OG0019207	MSYJ263420.1	70.2596	-151	Cs7g10150.1	59.2068	25684657
8244	OG0019209	MSYJ067530.1	2.9784900000000003	2054	Cs3g14970.1	15.9641	1356
8245	OG0019210	MSYJ101400.1	9.0835	0	Cs6g05940.1	5.0989	13710575
8246	OG0019211	MSYJ234590.1	20.4867	0	Cs5g02040.1	25.8885	35305850
8247	OG0019212	MSYJ206130.1	16.8123	0	Cs8g18070.1	8.25638	0
8248	OG0019213	MSYJ276480.1	0.356558	2436325	Cs1g23520.2	0.109448	-1064
8249	OG0019216	MSYJ209830.1	5.44445	-334	Cs7g13360.1	0.576507	22930768
8250	OG0019217	MSYJ076860.1	37.1341	0	Cs6g02560.1	81.4175	18705998
8251	OG0019218	MSYJ043600.1	13.5566	-115	Cs2g24080.2	8.82037	-51
8252	OG0019219	MSYJ286540.1	23.6798	0	Cs5g19800.1	42.0953	0
8253	OG0019221	MSYJ253370.1	0.325786	3748249	orange1.1t04027.1	0.0189493	0
8254	OG0019222	MSYJ175890.1	0.0	3844768	Cs5g10720.1	0.06661619999999999	28570546
8255	OG0019224	MSYJ052370.1	84.5439	-18	Cs2g28040.1	19.1054	0
8256	OG0019225	MSYJ200730.1	14.6833	175242	Cs6g04030.1	22.1108	16529387
8257	OG0019227	MSYJ269460.1	0.795967	1175	Cs3g04000.1	4.2366	24081648
8258	OG0019228	MSYJ165130.1	0.0	2094815	Cs9g07850.1	0.0	13454964
8259	OG0019229	MSYJ142390.1	0.12995	0	Cs9g01180.1	0.016737799999999997	10257329
8260	OG0019231	MSYJ182500.1	366.48	-674	Cs1g22550.1	161.621	-260
8261	OG0019232	MSYJ196340.1	22.0465	0	Cs4g18270.1	36.3667	0
8262	OG0019234	MSYJ086850.1	2.17979	-1021	Cs4g08960.1	2.71948	14010457
8263	OG0019235	MSYJ116460.1	0.242302	1194661	Cs9g13650.1	0.423492	-344
8264	OG0019236	MSYJ130690.1	46.9512	0	orange1.1t03415.1	51.3034	0
8265	OG0019237	MSYJ199250.1	7.70932	173	Cs2g18830.1	71.7063	0
8266	OG0019238	MSYJ237230.1	0.21717199999999998	407897	Cs6g03583.1	1.7427099999999998	17094503
8267	OG0019239	MSYJ141180.1	374.412	1318	Cs9g02340.1	657.068	17540886
8268	OG0019240	MSYJ231160.1	0.082785	2587324	Cs5g05690.1	0.0	31116273
8269	OG0019241	MSYJ181700.1	7.02309	0	Cs3g01800.1	19.5667	9421717
8270	OG0019242	MSYJ053910.1	0.050209500000000004	1155799	orange1.1t03917.1	0.871082	427
8271	OG0019245	MSYJ222480.1	0.0	525	Cs7g02635.1	2.76765	31190636
8272	OG0019247	MSYJ002140.1	0.022705700000000002	850890	Cs4g14100.1	0.0	0
8273	OG0019249	MSYJ000620.1	13.2559	419165	Cs3g03790.1	6.44854	24528558
8274	OG0019250	MSYJ171240.1	48.8154	-416	Cs5g20730.1	38.0874	0
8275	OG0019251	MSYJ189860.1	4.20172	1515427	Cs4g04120.1	13.8163	17608355
8276	OG0019253	MSYJ111340.1	109.645	-160	orange1.1t00488.1	160.28799999999998	54195132
8277	OG0019254	MSYJ086810.1	0.133126	0	Cs4g09020.1	0.0	13984479
8278	OG0019256	MSYJ167960.1	0.0	155636	Cs3g12550.1	0.0	1
8279	OG0019258	MSYJ014150.1	31.3275	718	Cs1g15400.1	28.9624	54
8280	OG0019259	MSYJ019900.1	0.0	-29	Cs8g16630.1	0.0	-29
8281	OG0019260	MSYJ169980.1	78.8712	665392	Cs9g11240.1	7.237839999999999	9642907
8282	OG0019261	MSYJ179130.3	2.2079	771	Cs3g06890.1	1.0905	19033605
8283	OG0019262	MSYJ243700.1	11.1832	556551	Cs3g10910.1	14.751	363
8284	OG0019263	MSYJ068370.1	4.55818	-642	Cs3g14200.1	2.58458	241
8285	OG0019264	MSYJ061400.1	262.041	826669	Cs2g13910.1	33.3756	288
8286	OG0019266	MSYJ189110.1	14.2051	0	Cs2g01690.1	26.4856	30215088
8287	OG0019267	MSYJ023040.1	0.0	302	Cs6g10110.1	0.072759	-408
8288	OG0019268	MSYJ145280.1	11.8891	424005	Cs7g29710.1	4.60913	63
8289	OG0019269	MSYJ122700.1	0.0	0	Cs4g06440.1	0.14815	15940289
8290	OG0019270	MSYJ106470.1	35.5813	6107884	Cs5g09330.1	63.0147	29807401
8291	OG0019271	MSYJ122370.1	43.2992	-91	Cs4g06100.1	10.5809	16195356
8292	OG0019273	MSYJ255530.2	23.7213	55	Cs3g25920.2	65.985	-54
8293	OG0019274	MSYJ283590.1	0.0	0	Cs1g06780.1	0.0	21937154
8294	OG0019275	MSYJ005760.1	48.7418	187167	Cs1g02295.1	46.4542	14409519
8295	OG0019276	MSYJ181650.1	0.375815	-436	Cs3g01890.1	0.705526	10987756
8296	OG0019277	MSYJ248590.1	0.0	-85	orange1.1t03267.2	0.744975	0
8297	OG0019278	MSYJ228130.1	29.1078	1201760	Cs4g12030.1	8.43747	11015588
8298	OG0019279	MSYJ170030.1	0.344666	0	Cs9g11170.1	0.0	9691355
8299	OG0019280	MSYJ277500.1	3.2156599999999997	0	Cs1g24510.1	0.36520199999999997	0
8300	OG0019283	MSYJ190180.1	3.77485	3021074	Cs4g03740.1	1.43905	17913603
8301	OG0019284	MSYJ192800.1	48.8157	-45	Cs7g27700.1	7.73588	0
8302	OG0019285	MSYJ090290.1	4.7893099999999995	291	Cs7g16470.1	0.0	277
8303	OG0019286	MSYJ232370.1	0.892797	1669384	Cs5g04330.1	4.817740000000001	22022686
8304	OG0019287	MSYJ158020.1	25.4541	2633990	Cs7g20290.1	128.705	124
8305	OG0019289	MSYJ044830.2	5.432869999999999	0	orange1.1t01949.1	0.835932	0
8306	OG0019292	MSYJ159500.1	35.0179	-1100	orange1.1t04269.1	41.1856	-1054
8307	OG0019293	MSYJ010170.1	0.0	605186	Cs3g11870.1	0.0	324
8308	OG0019297	MSYJ287340.1	26.7986	500328	Cs4g15050.1	10.0811	0
8309	OG0019299	MSYJ153400.1	10.5647	0	orange1.1t00004.1	13.2633	21837776
8310	OG0019300	MSYJ082190.1	0.0	0	Cs1g05320.1	0.0	23767700
8311	OG0019301	MSYJ014090.1	14.9569	0	Cs1g15470.1	34.3614	0
8312	OG0019304	MSYJ166740.1	0.682086	0	Cs9g06230.1	22.421999999999997	14663412
8313	OG0019305	MSYJ202410.1	4.1412	34	Cs5g23630.1	5.84575	4024
8314	OG0019306	MSYJ069120.1	116.55	2425326	Cs6g20170.1	41.0794	226
8315	OG0019307	MSYJ071900.1	20.9584	0	Cs7g06620.1	54.0199	28325153
8316	OG0019308	MSYJ041110.1	128.105	0	orange1.1t05608.1	0.0	76
8317	OG0019309	MSYJ112030.1	0.31792800000000004	208	orange1.1t00563.1	0.161777	59957443
8318	OG0019310	MSYJ115360.1	13.1749	-54	Cs5g33300.1	50.7856	-381
8319	OG0019311	MSYJ020060.1	22.7485	0	Cs8g16800.1	26.3653	0
8320	OG0019312	MSYJ196240.1	4.60923	-235	Cs4g18160.1	0.12717699999999998	-77
8321	OG0019313	MSYJ034020.1	51.1414	-1614	Cs6g15020.1	17.1519	-721
8322	OG0019316	MSYJ206510.1	15.8165	0	Cs8g17730.1	35.1645	0
8323	OG0019317	MSYJ096370.1	13.9329	939228	Cs5g12480.1	16.5599	26678973
8324	OG0019318	MSYJ188920.1	0.191477	0	Cs2g01910.1	0.0	30108609
8325	OG0019321	MSYJ182630.1	23.4188	0	orange1.1t04050.1	16.3879	0
8326	OG0019323	MSYJ097500.1	4.91116	742515	orange1.1t02609.1	0.0981937	0
8327	OG0019324	MSYJ087840.1	10.7981	2512342	Cs3g12640.1	12.9529	1537
8328	OG0019325	MSYJ278650.1	8.40643	-333	Cs1g25670.1	0.35646	-235
8329	OG0019326	MSYJ059430.1	0.12676600000000002	2190033	Cs2g27690.1	0.0	0
8330	OG0019327	MSYJ061190.1	8.584610000000001	1083946	Cs2g14140.1	11.6875	-428
8331	OG0019328	MSYJ048380.1	27.0408	52	orange1.1t05486.1	9.26638	-52
8332	OG0019329	MSYJ234680.1	42.3261	49	Cs5g01940.2	54.0569	35359638
8333	OG0019330	MSYJ166450.1	0.8169890000000001	-639	Cs9g06520.1	0.9874350000000001	14441219
8334	OG0019331	MSYJ136660.1	0.0741117	1875298	orange1.1t03339.1	0.24893	31
8335	OG0019334	MSYJ037910.1	181.373	0	Cs6g18950.1	1286.66	0
8336	OG0019335	MSYJ033120.1	15.642000000000001	-541	Cs6g13910.1	12.5443	-783
8337	OG0019336	MSYJ050890.1	0.0	226	Cs7g30830.1	0.0	-360
8338	OG0019337	MSYJ217470.1	2.1994599999999997	0	Cs1g19710.1	0.913416	-10
8339	OG0019338	MSYJ132630.1	1.8588	0	Cs2g11550.1	0.715717	22121226
8340	OG0019340	MSYJ210080.1	1.8090000000000002	0	Cs9g16080.1	2.53649	-520
8341	OG0019341	MSYJ257710.1	0.23369499999999999	1287	Cs3g23650.1	1.73748	-954
8342	OG0019342	MSYJ182030.1	8.33869	-328	Cs8g10660.1	4.2782800000000005	12780403
8343	OG0019343	MSYJ254470.1	29.4873	3075014	Cs3g27010.1	16.1659	0
8344	OG0019345	MSYJ094920.1	0.0	1158495	Cs8g14620.1	0.0	-517
8345	OG0019346	MSYJ126510.1	0.849966	206	Cs1g10340.1	0.0	206
8346	OG0019347	MSYJ107630.1	74.1919	0	Cs1g02930.1	27.281	19471894
8347	OG0019348	MSYJ112210.1	0.0	-380	orange1.1t00579.1	0.0	61159635
8348	OG0019349	MSYJ148370.1	53.9423	-512	Cs4g20010.1	58.253	-420
8349	OG0019350	MSYJ027840.1	41.2561	2646064	Cs2g21150.1	3.75927	-798
8350	OG0019351	MSYJ043670.1	41.2418	0	Cs2g24280.1	40.8838	0
8351	OG0019353	MSYJ095870.1	67.0227	-345	Cs7g27400.1	77.3841	-433
8352	OG0019358	MSYJ165970.1	0.14519	1522228	Cs9g07010.1	0.0	14067372
8353	OG0019359	MSYJ209100.1	7.72368	2078453	Cs7g12560.1	5.30234	23662887
8354	OG0019360	MSYJ178560.1	128.97899999999998	-12	Cs7g26710.1	27.1187	0
8355	OG0019361	MSYJ066350.2	12.2464	0	Cs3g16180.1	24.1425	0
8356	OG0019362	MSYJ163070.1	13.0319	743	Cs7g01250.1	8.69277	17398235
8357	OG0019365	MSYJ251120.1	33.4752	0	Cs5g28090.1	4.24936	0
8358	OG0019366	MSYJ196420.1	0.0759288	0	Cs4g18380.1	0.145045	0
8359	OG0019367	MSYJ019060.1	21.4667	54	Cs8g15770.1	14.9393	458
8360	OG0019368	MSYJ149080.1	0.0	129	Cs8g12510.1	0.0	-614
8361	OG0019369	MSYJ275970.1	2.88139	2723606	Cs1g22910.1	1.07857	-34
8362	OG0019370	MSYJ121370.1	0.16256099999999998	2059577	Cs4g05070.1	0.108254	16878306
8363	OG0019372	MSYJ221070.1	2.13143	-144	Cs5g34440.1	2.3538	-191
8364	OG0019373	MSYJ023030.1	19.0487	149	Cs6g10120.1	76.7754	-88
8365	OG0019375	MSYJ183750.1	0.0125603	0	Cs2g07380.1	0.0294161	26385208
8366	OG0019376	MSYJ209400.1	20.8868	1787236	Cs7g12880.1	102.352	23337626
8367	OG0019378	MSYJ121030.1	9.76628	2330648	Cs4g04590.1	21.0466	17223203
8368	OG0019380	MSYJ051230.1	0.20514000000000002	0	Cs7g30420.1	0.719108	0
8369	OG0019381	MSYJ119630.1	10.3869	852344	Cs6g21780.1	10.0829	6509
8370	OG0019382	MSYJ140430.1	33.0208	361	Cs9g03810.1	22.0631	16489840
8371	OG0019383	MSYJ249290.1	2.93748	2794269	Cs7g27480.1	1.1445100000000001	-216
8372	OG0019384	MSYJ086740.1	0.0	0	Cs4g09110.1	0.0	13914822
8373	OG0019385	MSYJ118340.1	78.6444	479496	Cs9g18850.1	24.6283	-2009
8374	OG0019387	MSYJ159530.1	12.0106	0	orange1.1t04275.1	13.4993	0
8375	OG0019388	MSYJ130490.1	13.7247	-400	orange1.1t03434.1	12.0987	398
8376	OG0019390	MSYJ070860.1	20.744	-63	Cs7g07790.1	42.4321	27445267
8377	OG0019395	MSYJ197130.1	90.5993	378660	Cs8g14230.1	233.743	0
8378	OG0019396	MSYJ020370.1	14.296	0	Cs8g17110.1	29.721	0
8379	OG0019398	MSYJ279630.1	38.7589	0	Cs1g26650.1	6.3473	0
8380	OG0019399	MSYJ236860.1	0.0	124	orange1.1t05491.1	0.0	-124
8381	OG0019400	MSYJ235270.1	130.067	665	Cs2g14470.1	180.419	1072
8382	OG0019402	MSYJ036410.1	19.9916	0	Cs6g17420.1	23.4652	0
8383	OG0019403	MSYJ089880.1	16.2205	614545	Cs7g16980.2	13.5216	0
8384	OG0019404	MSYJ039650.1	0.0	415930	orange1.1t01989.1	0.0	267
8385	OG0019405	MSYJ075580.1	0.046029099999999996	0	Cs4g02660.1	0.0	11057332
8386	OG0019406	MSYJ241790.1	16.6086	1420111	orange1.1t02730.3	25.717	0
8387	OG0019407	MSYJ030840.1	61.1975	3845214	Cs6g11370.1	105.014	228
8388	OG0019408	MSYJ132230.1	4.1555800000000005	-526	Cs2g11110.1	0.645296	22454939
8389	OG0019410	MSYJ166380.1	0.132972	0	Cs9g06600.1	0.053604099999999995	14386815
8390	OG0019411	MSYJ181280.1	11.8513	0	Cs3g02520.2	16.284000000000002	20518763
8391	OG0019413	MSYJ114050.1	73.2005	-1555	Cs5g33680.1	21.1088	77
8392	OG0019414	MSYJ117830.1	0.304089	890565	Cs9g18290.1	1.3394700000000002	-272
8393	OG0019415	MSYJ133270.1	24.3287	-133	Cs2g12190.1	21.2365	21610981
8394	OG0019417	MSYJ112010.1	0.0	0	orange1.1t00561.1	0.0	59723501
8395	OG0019418	MSYJ129180.1	0.0	533737	Cs8g07000.1	1.83892	17783614
8396	OG0019419	MSYJ101890.1	1.23001	1060	Cs6g05350.1	0.0	14486902
8397	OG0019420	MSYJ186480.1	12.0026	0	Cs2g04500.2	12.5584	20330504
8398	OG0019422	MSYJ085830.1	11.9581	1350773	Cs3g19720.1	13.6428	-8302
8399	OG0019423	MSYJ246360.1	10.6197	151	Cs8g05970.1	11.3951	19193491
8400	OG0019424	MSYJ048130.1	124.374	-432	Cs1g20370.1	107.16	0
8401	OG0019426	MSYJ127500.1	9.35455	0	orange1.1t00038.1	2.15195	66042305
8402	OG0019428	MSYJ098190.1	0.0	415132	Cs6g04510.1	2.3012900000000003	15839224
8403	OG0019430	MSYJ084360.1	7.07194	0	Cs7g25280.1	11.6562	0
8404	OG0019431	MSYJ131410.1	311.135	3472510	Cs2g10240.1	31.5836	23220679
8405	OG0019432	MSYJ020880.1	0.0	-40	Cs7g27810.1	0.0	40
8406	OG0019434	MSYJ170300.1	0.0	0	Cs9g10820.1	0.0	10120731
8407	OG0019435	MSYJ118430.1	0.10546199999999999	393879	Cs9g18950.1	0.13772	0
8408	OG0019436	MSYJ177560.1	14.3244	378	Cs7g25920.1	8.17038	474
8409	OG0019437	MSYJ005410.1	46.8689	0	orange1.1t01249.2	44.6995	0
8410	OG0019440	MSYJ209990.1	21.1081	0	Cs7g13520.1	33.3199	22782051
8411	OG0019441	MSYJ245190.1	54.7978	1361055	Cs8g04420.1	166.17700000000002	20342427
8412	OG0019442	MSYJ261270.1	24.1736	2754562	Cs2g15280.1	53.2349	0
8413	OG0019443	MSYJ148790.1	0.0	0	Cs4g20450.1	0.0	0
8414	OG0019444	MSYJ208310.1	0.0	0	orange1.1t05181.1	1.7213200000000002	0
8415	OG0019445	MSYJ018790.1	30.8144	-100	Cs8g15470.1	17.4222	-168
8416	OG0019446	MSYJ076740.1	105.802	714617	Cs6g02690.1	172.24200000000002	18583963
8417	OG0019447	MSYJ167520.1	0.0	556	Cs9g05330.1	0.0	15316714
8418	OG0019450	MSYJ236180.1	0.0	707386	Cs1g01350.1	0.0	28293094
8419	OG0019451	MSYJ116190.1	0.09681469999999999	1447695	Cs9g13880.1	0.0	0
8420	OG0019452	MSYJ050880.1	104.11200000000001	0	Cs7g30840.1	37.9743	-251
8421	OG0019453	MSYJ179660.1	0.0	39	Cs9g14570.1	0.0	0
8422	OG0019454	MSYJ092250.1	11.5122	1282191	Cs5g07600.1	5.320209999999999	31237137
8423	OG0019455	MSYJ182970.1	73.2369	0	Cs2g08200.1	90.3436	25838525
8424	OG0019456	MSYJ120850.1	89.5456	2451787	Cs4g04420.2	29.0734	17345163
8425	OG0019458	MSYJ209000.1	0.0	2146456	orange1.1t05194.1	0.0	-38
8426	OG0019459	MSYJ035790.1	113.135	-1049	Cs6g16810.2	369.654	-1331
8427	OG0019460	MSYJ033050.1	7.23327	-5021	Cs6g13840.1	1.0632700000000002	-5136
8428	OG0019461	MSYJ225550.1	0.0	0	Cs5g24570.1	0.0	0
8429	OG0019462	MSYJ110180.1	9.37904	0	orange1.1t00370.1	7.52912	46879892
8430	OG0019463	MSYJ092060.1	0.160642	1449572	Cs5g07810.1	0.0	31078199
8431	OG0019465	MSYJ112410.1	29.9731	-244	orange1.1t00602.1	32.9701	62690164
8432	OG0019467	MSYJ225710.1	167.108	0	Cs5g24760.1	58.6116	0
8433	OG0019468	MSYJ172740.1	0.52183	674018	Cs5g23210.1	0.14524	-1568
8434	OG0019469	MSYJ024650.1	8.420069999999999	0	orange1.1t01109.1	6.374230000000001	0
8435	OG0019470	MSYJ101130.1	8.71903	-184	Cs6g06260.1	5.03101	13199196
8436	OG0019471	MSYJ061740.1	0.0	295360	Cs2g25480.1	0.0	0
8437	OG0019472	MSYJ189940.1	0.809525	2121371	Cs4g04040.1	0.6515449999999999	17675549
8438	OG0019473	MSYJ086110.1	31.0924	1185014	Cs4g09800.1	46.6267	13386661
8439	OG0019474	MSYJ117040.1	10.0184	0	Cs5g22000.1	3.3359900000000002	0
8440	OG0019476	MSYJ055740.1	22.4666	0	orange1.1t03094.1	0.0	0
8441	OG0019477	MSYJ142280.1	41.5719	2744	Cs9g01290.1	19.1876	16196272
8442	OG0019478	MSYJ047590.1	27.6952	166	Cs1g20870.1	8.6231	-61
8443	OG0019479	MSYJ233550.1	0.0	702	Cs5g03130.1	0.0	14048760
8444	OG0019480	MSYJ002950.1	0.355229	0	orange1.1t02150.1	0.030088900000000002	-40
8445	OG0019481	MSYJ018640.1	0.0628433	0	Cs7g17780.1	0.0	0
8446	OG0019482	MSYJ096390.1	0.7265550000000001	931029	Cs5g12460.1	0.382814	26688917
8447	OG0019484	MSYJ279620.1	11.3506	5136	Cs1g26640.1	4.056719999999999	-2165
8448	OG0019485	MSYJ018610.1	0.08848160000000001	-2177	Cs7g17790.1	0.067922	2152
8449	OG0019487	MSYJ248750.1	0.0	-578	orange1.1t03251.1	0.0	577
8450	OG0019489	MSYJ053940.1	0.41907	-525	orange1.1t05012.1	0.126255	-458
8451	OG0019492	MSYJ006330.1	61.8526	1436637	orange1.1t03900.1	159.123	0
8452	OG0019493	MSYJ276860.1	7.739210000000001	2128925	Cs1g23880.1	2.4733400000000003	-764
8453	OG0019494	MSYJ258470.1	8.45394	300	Cs3g22940.1	12.3155	-274
8454	OG0019495	MSYJ247370.1	182.535	626435	Cs8g09060.1	208.282	15362678
8455	OG0019496	MSYJ186840.1	0.0471377	0	Cs2g04100.1	0.0	17662250
8456	OG0019497	MSYJ066580.1	131.18	-71	Cs3g15900.1	88.1055	10
8457	OG0019498	MSYJ133330.1	43.668	1765	Cs2g12260.1	29.599	21553114
8458	OG0019499	MSYJ232540.1	0.0	192	Cs5g04160.1	0.0410612	20850555
8459	OG0019500	MSYJ184160.1	0.0687974	-160	Cs2g06950.1	0.613535	26711290
8460	OG0019504	MSYJ278470.1	2.15382	-147	Cs1g25480.1	0.758101	-229
8461	OG0019506	MSYJ121470.1	0.0	2027258	Cs4g05180.1	0.142653	16835462
8462	OG0019507	MSYJ254050.1	39.1483	3345659	Cs3g27390.1	25.5936	-150
8463	OG0019508	MSYJ103990.1	0.5968760000000001	329992	Cs4g17320.1	0.6715800000000001	-263
8464	OG0019510	MSYJ104910.1	212.792	650622	orange1.1t04248.1	14.3796	0
8465	OG0019512	MSYJ138250.1	11.2803	1779552	Cs1g13070.1	4.19048	0
8466	OG0019513	MSYJ122050.1	12.6121	-215	Cs4g05770.1	38.124	16375773
8467	OG0019514	MSYJ234220.1	18.4426	-224	Cs5g02420.1	1.85752	9616777
8468	OG0019515	MSYJ245790.1	13.8122	968768	Cs8g05040.1	3.4145800000000004	19904601
8469	OG0019516	MSYJ156470.1	0.140216	960888	Cs7g06160.1	0.0	28662052
8470	OG0019517	MSYJ049840.1	21.8385	118	Cs7g31890.1	14.7195	-620
8471	OG0019518	MSYJ045570.1	0.0	144	orange1.1t03062.1	0.0	-144
8472	OG0019519	MSYJ140190.1	67.8627	0	Cs9g04040.1	36.2472	16276490
8473	OG0019520	MSYJ109520.1	0.23634299999999997	0	orange1.1t00298.1	0.5410020000000001	43158848
8474	OG0019521	MSYJ250680.1	10.3778	0	Cs3g22240.2	8.417769999999999	-318
8475	OG0019522	MSYJ075050.1	6.15919	516656	Cs4g02090.1	7.3318	19087769
8476	OG0019523	MSYJ105660.1	13.515	2236728	Cs5g08560.1	2.96888	30491106
8477	OG0019526	MSYJ079770.1	10.4408	290484	Cs5g32950.1	8.20894	-77
8478	OG0019527	MSYJ114260.1	6.80605	0	Cs5g33500.2	7.04471	0
8479	OG0019528	MSYJ254090.1	18.6848	3319457	Cs3g27350.1	21.6152	305
8480	OG0019529	MSYJ140210.1	91.3789	-530	Cs9g04030.1	72.811	16283159
8481	OG0019530	MSYJ062000.1	15.2126	-325	Cs5g15220.1	6.08311	147
8482	OG0019531	MSYJ090340.1	1.10886	281	Cs7g16450.1	0.0812581	0
8483	OG0019532	MSYJ022950.1	164.69299999999998	0	Cs6g10250.1	59.3412	0
8484	OG0019534	MSYJ217580.1	0.654636	1338901	Cs5g32520.1	0.0	225
8485	OG0019536	MSYJ231690.1	82.5285	2168664	Cs5g05140.1	81.954	27488629
8486	OG0019537	MSYJ115990.1	0.552238	1254223	Cs9g14110.1	0.20075	416
8487	OG0019538	MSYJ152150.1	0.0	0	orange1.1t00079.1	0.0	13331334
8488	OG0019539	MSYJ009120.1	32.3079	0	Cs5g25120.1	63.9099	0
8489	OG0019541	MSYJ153350.1	0.272436	-198	orange1.1t00010.1	0.11714200000000001	28508360
8490	OG0019542	MSYJ093770.1	2.23042	-278	Cs5g05940.1	2.13473	32478669
8491	OG0019543	MSYJ057790.1	0.0	48687	Cs4g16450.1	0.0	121
8492	OG0019544	MSYJ088170.1	55.5734	2094318	Cs2g22820.1	37.4357	339
8493	OG0019546	MSYJ224130.1	0.18100000000000002	0	Cs7g28490.1	0.16429100000000002	0
8494	OG0019547	MSYJ107780.1	40.6681	-781	Cs1g03080.1	45.4607	20274239
8495	OG0019548	MSYJ051350.1	34.1719	-348	Cs7g30310.1	57.4039	320
8496	OG0019549	MSYJ140110.1	0.536937	-451	Cs9g04120.1	0.0	16208483
8497	OG0019550	MSYJ135100.1	42.7998	0	Cs2g16860.1	46.1819	0
8498	OG0019551	MSYJ213070.1	8.98035	253636	Cs7g32510.1	6.19252	-91
8499	OG0019552	MSYJ239120.1	0.0	1219791	Cs9g08700.1	0.456153	12595888
8500	OG0019553	MSYJ277320.1	1.27197	0	Cs1g24300.1	1.2992	-494
8501	OG0019554	MSYJ182010.1	27.8283	0	Cs8g10640.1	47.9911	12788891
8502	OG0019555	MSYJ279640.1	16.5322	0	Cs1g26680.1	15.1803	0
8503	OG0019556	MSYJ071210.1	0.167746	-402	Cs7g07410.1	0.197206	27707765
8504	OG0019557	MSYJ150900.1	9.55959	170	Cs7g20730.1	23.4905	-120
8505	OG0019558	MSYJ248430.1	0.0649207	-502	orange1.1t03283.1	0.147895	503
8506	OG0019559	MSYJ046120.1	185.521	2592322	Cs1g22330.1	127.083	181
8507	OG0019560	MSYJ108900.1	0.328972	-324	orange1.1t00232.1	0.0	39465000
8508	OG0019561	MSYJ243010.1	6.77555	1188019	Cs7g14930.1	7.68703	3203
8509	OG0019562	MSYJ186760.1	5.67283	0	Cs2g04190.1	2.33148	18078860
8510	OG0019563	MSYJ093840.1	1.40428	-475	Cs5g05870.1	2.56466	32277627
8511	OG0019564	MSYJ193370.1	4.71052	1440	Cs2g30210.1	5.53531	-1307
8512	OG0019566	MSYJ017440.1	2.40631	4415845	Cs6g07850.1	0.178529	11331154
8513	OG0019568	MSYJ078770.1	13.9537	0	Cs5g35000.1	1.6144399999999999	0
8514	OG0019570	MSYJ113940.1	1.70757	-225	Cs5g33790.1	0.4696	0
8515	OG0019571	MSYJ218560.1	7.938160000000001	5207338	Cs5g31380.1	12.6747	175
8516	OG0019572	MSYJ162680.1	0.0	0	Cs7g01690.1	0.0	31748048
8517	OG0019573	MSYJ056820.1	309.045	440	Cs2g19060.1	124.837	342
8518	OG0019575	MSYJ164550.1	16.8021	423451	Cs2g15710.1	12.4048	0
8519	OG0019576	MSYJ154350.1	0.0	0	orange1.1t00838.1	0.0	0
